dataset	location	time_period	horizon_distance	q_10	q_25	q_50	q_75	q_90	split_period	data_type	disease_cases
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-11-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-11-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-11-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-11-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-11-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2008-12-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-01-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-02-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-03-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-04-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-05-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-07-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-08-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-06-01							2010-09-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-07-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-08-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-03-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-04-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-05-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-06-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-07-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-08-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-09-01							2010-09-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-03-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-04-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-05-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-06-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-07-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-08-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-10-01							2010-09-01	observed	5.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-03-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-04-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-05-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-06-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-07-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-08-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-11-01							2010-09-01	observed	6.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-03-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-04-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-05-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-06-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-07-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-08-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2009-12-01							2010-09-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-01-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-07-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-08-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-02-01							2010-09-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-03-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-04-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-05-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-06-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-07-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-08-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LM	2010-03-01							2010-09-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-04-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-05-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-03-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-04-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-05-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-06-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-07-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-08-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-06-01							2010-09-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-03-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-04-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-05-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-06-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-07-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-08-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-07-01							2010-09-01	observed	25.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-03-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-04-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-05-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-06-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-07-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-08-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-08-01							2010-09-01	observed	72.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-03-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-04-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-05-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-06-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-07-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-08-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-09-01							2010-09-01	observed	41.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-03-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-04-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-05-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-06-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-07-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-08-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-10-01							2010-09-01	observed	31.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-03-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-04-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-05-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-06-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-07-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-08-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-11-01							2010-09-01	observed	9.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-03-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-04-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-05-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-06-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-07-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-08-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2004-12-01							2010-09-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-03-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-04-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-05-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-06-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-07-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-08-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-01-01							2010-09-01	observed	0.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-07-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-08-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-02-01							2010-09-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-03-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-07-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-08-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-04-01							2010-09-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-03-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-04-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-05-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-06-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-07-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-08-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-05-01							2010-09-01	observed	28.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-03-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-04-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-05-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-06-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-07-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-08-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-06-01							2010-09-01	observed	77.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-03-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-04-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-05-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-06-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-07-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-08-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-07-01							2010-09-01	observed	96.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-03-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-04-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-05-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-06-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-07-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-08-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-08-01							2010-09-01	observed	30.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-03-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-04-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-05-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-06-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-07-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-08-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-09-01							2010-09-01	observed	14.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-03-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-04-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-05-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-06-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-07-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-08-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-10-01							2010-09-01	observed	18.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-03-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-04-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-05-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-06-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-07-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-08-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-11-01							2010-09-01	observed	4.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-03-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-04-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-05-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-06-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-07-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-08-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2005-12-01							2010-09-01	observed	238.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-07-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-08-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-01-01							2010-09-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-03-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-04-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-05-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-06-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-07-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-08-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-02-01							2010-09-01	observed	1.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-03-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-04-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-05-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-06-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-07-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-08-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-03-01							2010-09-01	observed	3.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-04-01							2010-03-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-04-01							2010-04-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-04-01							2010-05-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-04-01							2010-06-01	observed	2.0
data-180f7d164923b5f1546db930090af2d8	LA-LP	2006-04-01							2010-07-01	observed	2.0
