"time_period","location","disease_cases","population","mean_temperature","pdsi"
"2001-09","50005",0,48351,25.1577262878418,1.45123088359833
"2001-10","50005",0,48351,26.1051149368286,1.29084479808807
"2001-11","50005",0,48351,26.073052406311,2.96137547492981
"2001-12","50005",0,48351,25.5738983154297,2.89984393119812
"2002-01","50005",7,49218,25.8640365600586,3.1902871131897
"2002-02","50005",19,49218,25.6681776046753,4.80796480178833
"2002-03","50005",28,49218,26.5632791519165,3.30833864212036
"2002-04","50005",22,49218,26.6328287124634,2.15000605583191
"2002-05","50005",10,49218,24.0897274017334,2.32173609733582
"2002-06","50005",8,49218,22.7921648025512,1.69060051441193
"2002-07","50005",3,49218,22.7476816177368,1.5484002828598
"2002-08","50005",0,49218,24.4114255905152,1.29583501815796
"2002-09","50005",0,49218,24.5460500717164,0.892697274684906
"2002-10","50005",0,49218,28.3029623031616,1.64174401760101
"2002-11","50005",0,49218,26.6318378448486,1.81264185905457
"2002-12","50005",3,49218,26.8569927215576,1.76362812519073
"2003-01","50005",2,50140,25.902943611145,3.12988042831421
"2003-02","50005",2,50140,26.6541328430175,3.05957317352295
"2003-03","50005",13,50140,26.0223531723023,2.76540613174439
"2003-04","50005",23,50140,24.7554416656494,3.18361926078796
"2003-05","50005",15,50140,22.5646677017211,3.11813855171204
"2003-06","50005",5,50140,23.1397323608399,2.96466016769409
"2003-07","50005",1,50140,21.8951301574707,2.8603343963623
"2003-08","50005",3,50140,22.2620196342469,2.73820734024048
"2003-09","50005",2,50140,24.9615640640259,3.55997657775879
"2003-10","50005",1,50140,26.3100328445435,3.6463930606842
"2003-11","50005",3,50140,25.9501876831055,3.78581261634827
"2003-12","50005",1,50140,26.8471689224243,1.9592022895813
"2004-01","50005",0,51956,25.8547420501709,-0.587494969367981
"2004-02","50005",0,51956,25.9211940765381,-1.17810690402985
"2004-03","50005",0,51956,26.1866636276245,-1.83520662784576
"2004-04","50005",0,51956,25.5295534133911,-2.37126874923706
"2004-05","50005",0,51956,21.320209980011,-1.35346293449402
"2004-06","50005",0,51956,21.4679708480835,-1.14639449119568
"2004-07","50005",0,51956,21.2619524002075,-1.13513517379761
"2004-08","50005",0,51956,22.9817266464234,-1.09309530258179
"2004-09","50005",0,51956,25.9129161834717,-1.61395013332367
"2004-10","50005",0,51956,26.3774518966675,-1.17635142803192
"2004-11","50005",0,51956,25.4777250289917,-0.536384105682373
"2004-12","50005",1,51956,25.8871068954468,-0.443565249443054
"2005-01","50005",0,53025,25.3962831497192,-0.737166821956635
"2005-02","50005",1,53025,26.5428876876831,-2.11331486701965
"2005-03","50005",0,53025,26.0580549240112,-2.15744924545288
"2005-04","50005",0,53025,25.4296846389771,0.110574945807457
"2005-05","50005",6,53025,23.7247772216797,0.197709500789642
"2005-06","50005",0,53025,22.7044425010681,0.224024012684822
"2005-07","50005",0,53025,21.428204536438,0.0296137612313032
"2005-08","50005",0,53025,24.1855964660645,-0.00781823042780161
"2005-09","50005",0,53025,23.312213897705,-0.203084066510201
"2005-10","50005",1,53025,27.1154184341431,-0.054790660738945
"2005-11","50005",1,53025,25.8670845031738,-0.364412367343903
"2005-12","50005",1,53025,25.6159591674805,0.134587600827217
"2006-01","50005",19,54087,26.1640605926514,-0.0902193114161491
"2006-02","50005",49,54087,26.0313997268677,2.12374234199524
"2006-03","50005",289,54087,26.0581359863281,2.10766506195068
"2006-04","50005",110,54087,24.5340423583985,-0.155722290277481
"2006-05","50005",42,54087,21.8816637992859,-0.208737149834633
"2006-06","50005",15,54087,22.203320980072,-0.391343295574188
"2006-07","50005",2,54087,22.6870679855347,-0.610510945320129
"2006-08","50005",1,54087,24.2194147109985,-0.703929483890533
"2006-09","50005",4,54087,24.1229753494262,-0.904558002948761
"2006-10","50005",13,54087,26.3044919967652,-0.58168488740921
"2006-11","50005",14,54087,26.0907297134399,-1.12928092479706
"2006-12","50005",7,54087,26.2970924377442,-0.0223842915147543
"2007-01","50005",20,55386,25.9087181091309,2.32526063919067
"2007-02","50005",32,55386,26.1263952255249,-0.709465384483337
"2007-03","50005",30,55386,26.4293308258057,-1.461674451828
"2007-04","50005",26,55386,25.542537689209,-2.10415196418762
"2007-05","50005",7,55386,22.7100124359131,-1.8724752664566
"2007-06","50005",3,55386,22.3922271728515,-2.21008372306824
"2007-07","50005",0,55386,21.5150198936462,-1.95309841632843
"2007-08","50005",0,55386,22.8138260841369,-1.96243393421173
"2007-09","50005",0,55386,26.7749853134155,-2.4533007144928
"2007-10","50005",0,55386,26.9874277114868,-3.19047117233276
"2007-11","50005",2,55386,26.0856485366822,0.305681735277176
"2007-12","50005",1,55386,26.150743484497,0.368644595146179
"2008-01","50005",0,57211,25.2976198196411,0.994812071323395
"2008-02","50005",2,57211,25.9163522720337,1.43808341026306
"2008-03","50005",17,57211,25.562539100647,2.33014178276062
"2008-04","50005",24,57211,24.4248189926148,2.92519116401672
"2008-05","50005",2,57211,22.333309173584,-0.27792301774025
"2008-06","50005",2,57211,21.2300248146057,-0.490769177675247
"2008-07","50005",0,57211,23.1413173675538,-0.880675256252289
"2008-08","50005",1,57211,24.0962228775024,-1.01634216308594
"2008-09","50005",2,57211,24.1202974319458,-1.4501039981842
"2008-10","50005",6,57211,27.181263923645,-1.96755921840668
"2008-11","50005",8,57211,26.2614889144897,-2.44766211509705
"2008-12","50005",2,57211,26.046856880188,-0.287921518087387
"2009-01","50005",0,58198,25.3604421615601,1.48592138290405
"2009-02","50005",9,58198,26.1643886566162,1.02287423610687
"2009-03","50005",6,58198,26.7381725311279,1.51912271976471
"2009-04","50005",13,58198,25.2813549041748,0.848436892032623
"2009-05","50005",9,58198,23.5572366714477,0.642416179180145
"2009-06","50005",11,58198,20.7275848388672,0.85881233215332
"2009-07","50005",4,58198,21.7570185661316,1.05407547950745
"2009-08","50005",3,58198,23.2817411422729,1.04860126972198
"2009-09","50005",1,58198,24.5581398010254,1.69343650341034
"2009-10","50005",0,58198,26.2688007354736,-0.195411264896393
"2009-11","50005",3,58198,27.4556112289428,-0.295552551746368
"2009-12","50005",16,58198,25.8797693252563,-0.00294836843386292
"2010-01","50005",138,60275,25.874719619751,-0.088715210556984
"2010-02","50005",317,60275,26.9991588592529,-0.137422829866409
"2010-03","50005",402,60275,26.5198421478271,-0.166285619139671
"2010-04","50005",248,60275,24.7294235229492,-0.167492136359215
"2010-05","50005",106,60275,22.0986304283142,-0.152569144964218
"2010-06","50005",4,60275,22.0053625106811,-0.0462805107235909
"2010-07","50005",3,60275,21.892448425293,-0.0142957512289286
"2010-08","50005",1,60275,22.9868593215942,-0.0227322280406952
"2010-09","50005",2,60275,25.5058393478394,-0.0286130253225565
"2010-10","50005",7,60275,25.8840312957764,-0.0561292842030525
"2010-11","50005",6,60275,25.2387084960938,-0.0446036383509636
"2010-12","50005",12,60275,26.2117614746094,0.126242935657501
"2011-01","50005",27,61323,25.8925943374634,0.0762591883540154
"2011-02","50005",28,61323,25.9820489883423,0.0462560541927815
"2011-03","50005",80,61323,25.3922786712646,0.069492906332016
"2011-04","50005",91,61323,24.9665985107422,0.0363516770303249
"2011-05","50005",43,61323,22.8623971939086,-0.00512113096192479
"2011-06","50005",9,61323,21.3989367485046,0.0535955652594566
"2011-07","50005",3,61323,22.4502730369568,0.0790796056389809
"2011-08","50005",4,61323,23.8219175338745,0.056309949606657
"2011-09","50005",4,61323,25.4095497131348,0.0316379554569721
"2011-10","50005",1,61323,26.043402671814,0.0293320883065462
"2011-11","50005",1,61323,25.7328529357911,0.0207495745271444
"2011-12","50005",0,61323,25.9738998413086,0.150968462228775
"2012-01","50005",7,63883,25.26305103302,-0.00328184431418777
"2012-02","50005",7,63883,26.2451658248902,-0.0313321985304356
"2012-03","50005",8,63883,25.8457679748535,-0.0475000850856304
"2012-04","50005",12,63883,24.9268589019775,-0.0577215328812599
"2012-05","50005",7,63883,22.9647464752198,-0.0974665060639381
"2012-06","50005",9,63883,22.1031093597413,-0.0659131556749344
"2012-07","50005",1,63883,21.6101536750793,-0.0556764528155327
"2012-08","50005",1,63883,24.0084323883057,-0.132208198308945
"2012-09","50005",2,63883,26.0984201431274,-0.148867160081863
"2012-10","50005",1,63883,27.8838787078857,-0.260048657655716
"2012-11","50005",1,63883,26.2940740585327,-0.31957870721817
"2012-12","50005",5,63883,26.8771848678589,-0.252455413341522
"2013-01","50005",53,66525,25.7102098464966,-0.28667163848877
"2013-02","50005",154,66525,26.5589933395386,-0.343053489923477
"2013-03","50005",229,66525,26.0162000656128,-0.399740338325501
"2013-04","50005",275,66525,24.2242202758789,-0.395239025354385
"2013-05","50005",187,66525,23.5092868804931,-0.433913439512253
"2013-06","50005",54,66525,22.6606631278992,-0.408058404922485
"2013-07","50005",6,66525,22.11842918396,-0.399345964193344
"2013-08","50005",3,66525,22.482750415802,-0.399658650159836
"2013-09","50005",0,66525,25.0377540588379,-0.381989657878876
"2013-10","50005",1,66525,26.1353673934937,-0.397118777036667
"2013-11","50005",4,66525,26.2259521484375,-0.388026654720306
"2013-12","50005",2,66525,26.2414045333863,-0.167683959007263
"2014-01","50005",5,67727,26.0996885299683,-0.243697822093964
"2014-02","50005",1,67727,26.5533065795899,-0.291474163532257
"2014-03","50005",7,67727,25.5912189483643,-0.263286948204041
"2014-04","50005",23,67727,24.8546400070191,-0.237018704414368
"2014-05","50005",23,67727,22.9895811080932,-0.250169456005096
"2014-06","50005",4,67727,22.765287399292,-0.221169173717499
"2014-07","50005",5,67727,21.8807377815247,-0.162843033671379
"2014-08","50005",2,67727,24.3393106460572,-0.21353717148304
"2014-09","50005",1,67727,26.3868427276612,-0.227796986699104
"2014-10","50005",3,67727,28.1360559463501,-0.360359609127045
"2014-11","50005",0,67727,26.2433853149414,-0.412955820560455
"2014-12","50005",6,67727,26.0512914657593,-0.232159405946732
"2015-01","50005",71,68900,26.553692817688,-0.323434263467789
"2015-02","50005",68,68900,26.3027381896973,-0.340513914823532
"2015-03","50005",191,68900,25.6688632965088,-0.324917852878571
"2015-04","50005",424,68900,25.1217947006226,-0.327856332063675
"2015-05","50005",453,68900,23.3028087615967,-0.350117415189743
"2015-06","50005",176,68900,22.7543263435364,-0.32646718621254
"2015-07","50005",48,68900,22.600649356842,-0.305973261594772
"2015-08","50005",20,68900,25.1297760009766,-0.327097445726395
"2015-09","50005",34,68900,26.4316997528076,-0.34851336479187
"2015-10","50005",52,68900,26.9022483825684,-0.407745599746704
"2015-11","50005",152,68900,26.4943647384644,-0.461589187383652
"2015-12","50005",190,68900,26.6749010086059,-0.33289161324501
"2016-01","50005",330,70055,25.9035673141479,-0.340747147798538
"2016-02","50005",214,70055,26.9948253631592,-0.403785109519959
"2016-03","50005",114,70055,26.0856504440308,-0.421720683574677
"2016-04","50005",45,70055,26.2619953155518,-0.491932064294815
"2016-05","50005",23,70055,22.822241783142,-0.51842075586319
"2016-06","50005",13,70055,20.7423152923584,-0.474194407463074
"2016-07","50005",7,70055,22.520631313324,-0.446041464805603
"2016-08","50005",4,70055,24.0022926330566,-0.453489720821381
"2016-09","50005",2,70055,24.6851415634155,-0.446605086326599
"2016-10","50005",5,70055,26.648627281189,-0.459784626960754
"2016-11","50005",2,70055,25.790018081665,-0.483156651258469
"2016-12","50005",26,70055,26.1876258850098,-0.347119450569153
"2017-01","50005",10,71197,26.3754644393921,-0.430612057447433
"2017-02","50005",16,71197,26.6104145050049,-0.475287944078445
"2017-03","50005",12,71197,26.5038843154907,-0.49040287733078
"2017-04","50005",4,71197,24.7214117050171,-0.468647122383118
"2017-05","50005",6,71197,24.0426168441773,-0.511503398418427
"2017-06","50005",5,71197,22.2112345695496,-0.484976083040237
"2017-07","50005",2,71197,21.7066750526429,-0.469140887260437
"2017-08","50005",5,71197,24.556529045105,-0.487736016511917
"2017-09","50005",4,71197,26.3914012908935,-0.507891416549683
"2017-10","50005",7,71197,27.2854242324829,-0.600660085678101
"2017-11","50005",3,71197,25.8668413162232,-0.616711676120758
"2017-12","50005",7,71197,26.212875366211,-0.448427557945251
"2018-01","50005",12,72386,25.7464647293091,-0.475095838308334
"2018-02","50005",12,72386,25.9112739562988,-0.459144294261932
"2018-03","50005",15,72386,26.3961782455444,-0.489086329936981
"2018-04","50005",14,72386,25.5133790969848,-0.504795432090759
"2018-05","50005",28,72386,23.6318073272705,-0.551200032234192
"2018-06","50005",18,72386,21.6820001602172,-0.523833751678467
"2018-07","50005",2,72386,22.4084453582763,-0.520401358604431
"2018-08","50005",1,72386,22.8019194602966,-0.519535660743713
"2018-09","50005",6,72386,25.2980985641479,-0.501752197742462
"2018-10","50005",0,72386,26.7357807159424,-0.515056550502777
"2018-11","50005",7,72386,26.0480718612671,-0.532761573791504
"2018-12","50005",4,72386,26.7253055572509,-0.421739459037781
"2019-01","50005",19,73535,26.877387046814,-0.520836889743805
"2019-02","50005",40,73535,26.6010980606079,-0.554526209831238
"2019-03","50005",103,73535,26.2452745437622,-0.567166864871979
"2019-04","50005",247,73535,25.356554031372,-0.570687770843506
"2019-05","50005",206,73535,24.1309213638306,-0.595285058021545
"2019-06","50005",109,73535,23.2159194946289,-0.536129415035248
"2019-07","50005",27,73535,21.8634605407714,-0.533948957920075
"2019-08","50005",13,73535,23.9350605010986,-0.549243450164795
"2019-09","50005",9,73535,26.1390399932862,-0.613683462142944
"2001-01","50006",1,71542,27.2830190658569,-1.93117725849152
"2001-02","50006",13,71542,27.4924049377441,-0.480480879545212
"2001-03","50006",43,71542,27.0725584030152,0.623119533061981
"2001-04","50006",23,71542,26.3612585067749,0.765966653823853
"2001-05","50006",22,71542,22.7495679855347,1.44269871711731
"2001-06","50006",1,71542,21.3121109008789,1.2197448015213
"2001-07","50006",1,71542,22.9839963912964,1.20145881175995
"2001-08","50006",1,71542,24.3861331939697,1.18753981590271
"2001-09","50006",1,71542,25.2163581848144,1.23929905891418
"2001-10","50006",0,71542,26.6118841171265,1.04760646820068
"2001-11","50006",1,71542,26.7867012023926,2.4549515247345
"2001-12","50006",0,71542,26.3048915863037,2.52408266067505
"2002-01","50006",26,72086,26.7783279418946,2.83490705490112
"2002-02","50006",56,72086,26.5053157806396,4.24238681793213
"2002-03","50006",92,72086,27.5169906616211,0.315345406532288
"2002-04","50006",34,72086,27.2030439376831,-0.861999154090881
"2002-05","50006",8,72086,24.3637619018554,-0.466452568769455
"2002-06","50006",1,72086,23.3160886764527,-1.1091890335083
"2002-07","50006",0,72086,22.9101805686951,-1.04913175106049
"2002-08","50006",0,72086,24.7448835372925,-1.2071897983551
"2002-09","50006",0,72086,24.6227178573609,-1.49835157394409
"2002-10","50006",1,72086,28.8958129882812,0.756535410881043
"2002-11","50006",0,72086,27.2927484512329,0.943992018699646
"2002-12","50006",0,72086,27.591552734375,0.888683319091797
"2003-01","50006",4,72698,26.9060945510864,2.05588555335999
"2003-02","50006",36,72698,27.7542610168457,2.00116181373596
"2003-03","50006",44,72698,26.8793334960938,1.68196260929108
"2003-04","50006",30,72698,25.5611925125122,2.06840777397156
"2003-05","50006",2,72698,22.7183752059936,2.00488901138306
"2003-06","50006",0,72698,23.2903671264649,1.89492690563202
"2003-07","50006",0,72698,22.0793623924256,1.85350263118744
"2003-08","50006",0,72698,22.5073370933533,1.79275524616241
"2003-09","50006",1,72698,25.1881799697876,2.52211380004883
"2003-10","50006",1,72698,26.8769559860229,2.58464097976685
"2003-11","50006",1,72698,26.6627006530762,2.66216802597046
"2003-12","50006",1,72698,27.5596837997437,1.71737122535706
"2004-01","50006",1,73984,26.63889503479,-0.684267401695252
"2004-02","50006",2,73984,26.7475357055664,-1.28480267524719
"2004-03","50006",2,73984,26.8760414123536,-2.02743411064148
"2004-04","50006",3,73984,26.0352363586426,-2.55761551856995
"2004-05","50006",17,73984,21.8483500480652,-1.64530766010284
"2004-06","50006",6,73984,21.5127592086792,-1.50239789485931
"2004-07","50006",0,73984,21.4328145980835,-1.65356290340424
"2004-08","50006",2,73984,23.3764824867248,-1.67848896980286
"2004-09","50006",1,73984,26.4659357070922,-2.20488262176514
"2004-10","50006",1,73984,26.9140615463257,-1.64539098739624
"2004-11","50006",3,73984,26.3262529373169,-1.17994678020477
"2004-12","50006",1,73984,26.564398765564,-1.12386536598206
"2005-01","50006",5,74696,26.3632287979126,-1.05153906345367
"2005-02","50006",29,74696,27.494854927063,-2.51645660400391
"2005-03","50006",115,74696,26.8508377075195,-2.59713935852051
"2005-04","50006",110,74696,26.2421283721924,-1.63772094249725
"2005-05","50006",40,74696,24.1016836166382,-1.52024209499359
"2005-06","50006",12,74696,22.9498767852783,-1.48321902751923
"2005-07","50006",1,74696,21.6779522895813,-1.55461645126343
"2005-08","50006",0,74696,24.6458196640015,-1.55769073963165
"2005-09","50006",1,74696,23.7954959869384,-1.70082974433899
"2005-10","50006",0,74696,27.8884916305542,-1.46587336063385
"2005-11","50006",3,74696,26.5697927474976,-1.77846765518188
"2005-12","50006",2,74696,26.2474756240845,-1.35787403583527
"2006-01","50006",18,75402,27.3180866241455,-1.6501852273941
"2006-02","50006",20,75402,27.0645799636841,1.68168008327484
"2006-03","50006",124,75402,26.9517431259155,1.12559020519257
"2006-04","50006",216,75402,25.0967798233032,-0.181895568966866
"2006-05","50006",82,75402,22.3388872146607,-0.281779766082764
"2006-06","50006",9,75402,22.1857972145081,-0.602939307689667
"2006-07","50006",0,75402,22.8289294242859,-0.909840762615204
"2006-08","50006",1,75402,24.5783786773681,-1.05133986473084
"2006-09","50006",1,75402,24.2512121200562,-1.21208202838898
"2006-10","50006",0,75402,26.854868888855,-0.962189018726349
"2006-11","50006",2,75402,26.7998971939087,-1.4770028591156
"2006-12","50006",4,75402,27.0885744094848,-0.228192910552025
"2007-01","50006",142,72543,26.8737277984619,1.87612748146057
"2007-02","50006",193,72543,27.1340112686158,-0.741601526737213
"2007-03","50006",171,72543,27.4212141036988,-1.65482449531555
"2007-04","50006",80,72543,26.2703237533569,-2.35274052619934
"2007-05","50006",35,72543,22.9111204147339,-2.23012089729309
"2007-06","50006",9,72543,22.7000503540039,-2.69045400619507
"2007-07","50006",8,72543,21.8510031700134,-2.37305498123169
"2007-08","50006",1,72543,23.3962345123291,-2.47604179382324
"2007-09","50006",1,72543,27.0010652542114,-2.97384166717529
"2007-10","50006",1,72543,27.6353168487549,-3.68577861785889
"2007-11","50006",3,72543,26.7379112243652,-0.0322825275361538
"2007-12","50006",4,72543,26.9518165588379,0.0723922476172447
"2008-01","50006",2,74701,26.166558265686,0.540372014045715
"2008-02","50006",0,74701,26.8991250991822,0.888850927352905
"2008-03","50006",6,74701,26.3508377075196,1.70614874362946
"2008-04","50006",10,74701,25.0887460708618,2.2081184387207
"2008-05","50006",4,74701,22.6917600631714,-0.391028642654419
"2008-06","50006",4,74701,21.6273488998413,-0.697167217731476
"2008-07","50006",0,74701,23.1810560226441,-1.1674325466156
"2008-08","50006",0,74701,24.4584484100342,-1.2602835893631
"2008-09","50006",1,74701,24.3751735687256,-1.72627890110016
"2008-10","50006",0,74701,27.7884092330932,-2.26098465919495
"2008-11","50006",3,74701,26.8691787719726,-2.62403893470764
"2008-12","50006",0,74701,26.5886278152466,-0.900637209415436
"2009-01","50006",2,75039,26.3528957366944,1.06562733650208
"2009-02","50006",5,75039,27.2449359893799,0.690653383731842
"2009-03","50006",22,75039,27.6128797531128,1.05817341804504
"2009-04","50006",29,75039,25.7412662506104,0.484058737754822
"2009-05","50006",41,75039,23.801589012146,0.304844409227371
"2009-06","50006",11,75039,20.9212083816528,0.590457141399384
"2009-07","50006",4,75039,22.015688419342,0.87987095117569
"2009-08","50006",0,75039,23.5915441513061,0.922720670700073
"2009-09","50006",2,75039,24.9046678543091,1.5079106092453
"2009-10","50006",6,75039,26.6904821395874,0.668980598449707
"2009-11","50006",20,75039,28.2475547790527,0.625841677188873
"2009-12","50006",15,75039,26.7526597976684,0.813892543315888
"2010-01","50006",124,76442,26.9179830551148,0.673482239246368
"2010-02","50006",266,76442,28.1075143814087,0.575375378131867
"2010-03","50006",396,76442,27.3592786788941,0.607466697692871
"2010-04","50006",372,76442,25.3218488693237,0.636699080467224
"2010-05","50006",202,76442,22.5779504776001,-0.00196786131709814
"2010-06","50006",53,76442,22.1355428695678,0.0171202123165131
"2010-07","50006",9,76442,22.3894419670105,0.00632912246510387
"2010-08","50006",3,76442,23.3031296730042,-0.0295581799000502
"2010-09","50006",2,76442,25.7394952774047,-0.0314563624560833
"2010-10","50006",1,76442,26.3332920074463,-0.0473705232143402
"2010-11","50006",3,76442,26.0803108215332,-0.0394516438245773
"2010-12","50006",21,76442,26.937183380127,0.23304383456707
"2011-01","50006",77,76908,27.0079679489136,0.17719978094101
"2011-02","50006",103,76908,27.1292629241944,0.168507009744644
"2011-03","50006",185,76908,26.1399021148681,0.107740610837936
"2011-04","50006",213,76908,25.6100559234619,0.0738834515213966
"2011-05","50006",133,76908,23.0592060089111,-0.0406068190932274
"2011-06","50006",43,76908,21.3830170631409,-0.0441364347934723
"2011-07","50006",15,76908,22.6560301780701,-0.0440072789788246
"2011-08","50006",5,76908,24.1191711425781,-0.0891191065311432
"2011-09","50006",2,76908,25.443922996521,-0.159365653991699
"2011-10","50006",1,76908,26.5759792327881,0.143445953726769
"2011-11","50006",1,76908,26.2336349487305,0.170590221881866
"2011-12","50006",9,76908,26.7051010131836,0.111269980669022
"2012-01","50006",3,77331,26.0807523727417,0.10543167591095
"2012-02","50006",7,77331,27.3481187820434,-0.0603846460580826
"2012-03","50006",7,77331,26.7726745605468,-0.0992706716060638
"2012-04","50006",6,77331,25.5320987701416,-0.0428679101169109
"2012-05","50006",6,77331,23.1177492141723,-0.0857138484716415
"2012-06","50006",3,77331,22.3258547782898,-0.00341450306586921
"2012-07","50006",1,77331,22.0055403709411,0.0264003574848175
"2012-08","50006",0,77331,24.3632583618164,-0.13525328040123
"2012-09","50006",1,77331,26.2928857803344,-0.155315607786179
"2012-10","50006",0,77331,28.5558423995972,-0.297358363866806
"2012-11","50006",1,77331,26.9856805801391,-0.341250509023666
"2012-12","50006",3,77331,27.9623832702637,-0.335831731557846
"2013-01","50006",25,79098,26.5302362442016,-0.367262274026871
"2013-02","50006",88,79098,27.4946413040161,-0.18634258210659
"2013-03","50006",373,79098,26.8078660964966,-0.25438666343689
"2013-04","50006",545,79098,24.7137832641601,-0.223218441009521
"2013-05","50006",157,79098,23.73459815979,-0.225198805332184
"2013-06","50006",35,79098,22.7842035293579,-0.144538030028343
"2013-07","50006",31,79098,22.2306246757508,-0.105531208217144
"2013-08","50006",9,79098,22.9309191703796,-0.121483288705349
"2013-09","50006",2,79098,25.2792482376098,-0.109166823327541
"2013-10","50006",1,79098,26.6966333389282,-0.0939837917685509
"2013-11","50006",5,79098,26.9113998413086,-0.146938309073448
"2013-12","50006",1,79098,27.0753717422485,-0.059434287250042
"2014-01","50006",3,79569,27.3217697143555,-0.179435938596725
"2014-02","50006",1,79569,27.7018480300904,-0.228092700242996
"2014-03","50006",3,79569,26.5437717437744,-0.180378079414368
"2014-04","50006",6,79569,25.4109182357788,-0.104075774550438
"2014-05","50006",8,79569,23.2892427444458,-0.203360915184021
"2014-06","50006",7,79569,23.0072441101075,-0.200165539979935
"2014-07","50006",10,79569,22.0522575378418,-0.12518073618412
"2014-08","50006",0,79569,24.6196775436402,-0.17785707116127
"2014-09","50006",2,79569,26.5358791351319,-0.137989982962608
"2014-10","50006",17,79569,28.6503782272339,-0.32624951004982
"2014-11","50006",17,79569,26.9884262084961,-0.385797888040543
"2014-12","50006",20,79569,26.954210281372,-0.18652331829071
"2015-01","50006",110,80028,27.8226909637451,-0.319276422262192
"2015-02","50006",101,80028,27.3057622909546,-0.330876529216766
"2015-03","50006",262,80028,26.4626121520997,-0.323016405105591
"2015-04","50006",406,80028,25.6371030807495,-0.319670468568802
"2015-05","50006",152,80028,23.5171279907226,-0.311372131109238
"2015-06","50006",36,80028,22.8366770744324,-0.330998659133911
"2015-07","50006",13,80028,22.8929839134217,-0.0039384295232594
"2015-08","50006",6,80028,25.4594249725342,-0.0223947148770094
"2015-09","50006",5,80028,26.767388343811,-0.00610787235200405
"2015-10","50006",9,80028,27.774302482605,-0.0361041463911533
"2015-11","50006",52,80028,27.3120288848877,0.22455395758152
"2015-12","50006",63,80028,27.5025863647461,0.430058270692825
"2016-01","50006",601,80481,26.8606023788453,0.392104238271713
"2016-02","50006",460,80481,28.0261297225952,0.442554950714111
"2016-03","50006",112,80481,27.0951433181763,0.33052858710289
"2016-04","50006",37,80481,26.9947605133057,0.185840249061584
"2016-05","50006",5,80481,23.1706609725953,0.221360445022583
"2016-06","50006",5,80481,20.902500629425,0.212979763746262
"2016-07","50006",1,80481,22.7949738502503,0.184474751353264
"2016-08","50006",3,80481,24.2592792510987,0.191040143370628
"2016-09","50006",7,80481,24.9529790878295,0.00580992642790079
"2016-10","50006",6,80481,27.2264633178711,0.0049034683033824
"2016-11","50006",6,80481,26.5281648635865,-0.0917970761656761
"2016-12","50006",29,80481,27.0795736312866,-0.0711155161261559
"2017-01","50006",6,80927,27.3593664169312,-0.190409362316132
"2017-02","50006",3,80927,27.7288341522217,-0.284404665231705
"2017-03","50006",3,80927,27.3592567443848,-0.326014339923859
"2017-04","50006",1,80927,25.2824544906616,-0.19976669549942
"2017-05","50006",0,80927,24.325758934021,-0.164391681551933
"2017-06","50006",0,80927,22.3715019226075,-0.143477782607079
"2017-07","50006",3,80927,21.7520432472229,-0.132355749607086
"2017-08","50006",1,80927,24.6873617172241,-0.111649416387081
"2017-09","50006",3,80927,26.6476716995239,-0.188892379403114
"2017-10","50006",5,80927,28.006609916687,-0.144944787025452
"2017-11","50006",6,80927,26.5831909179688,-0.0387150682508945
"2017-12","50006",1,80927,27.0137071609497,0.140594005584717
"2018-01","50006",19,81581,26.7215013504028,0.176065266132355
"2018-02","50006",1,81581,26.8129777908325,-0.326224535703659
"2018-03","50006",3,81581,27.4415578842164,-0.362153619527817
"2018-04","50006",3,81581,26.0143671035767,-0.401504188776016
"2018-05","50006",3,81581,23.9151344299316,-0.508831322193146
"2018-06","50006",1,81581,22.10396194458,-0.550176322460175
"2018-07","50006",1,81581,22.8421421051025,-0.598876059055328
"2018-08","50006",0,81581,23.1972603797913,-0.58010059595108
"2018-09","50006",0,81581,25.5385065078735,-0.537123382091522
"2018-10","50006",2,81581,27.3263692855835,-0.447792202234268
"2018-11","50006",4,81581,26.7866067886353,-0.461861848831177
"2018-12","50006",14,81581,27.6448202133179,-0.52469527721405
"2019-01","50006",86,82032,27.9799327850342,-0.74584436416626
"2019-02","50006",154,82032,27.5427131652832,-0.758394539356232
"2019-03","50006",171,82032,27.1577520370484,-0.72792249917984
"2019-04","50006",208,82032,26.1437749862671,-0.594706833362579
"2019-05","50006",346,82032,24.6227455139161,-0.73040121793747
"2019-06","50006",191,82032,23.4311380386353,-0.721893191337585
"2019-07","50006",52,82032,22.1422290802002,-0.712133407592773
"2019-08","50006",19,82032,24.2574491500854,-0.75839638710022
"2019-09","50006",23,82032,26.5423736572266,-0.792668581008911
"2001-01","50007",194,127501,26.84525680542,-1.73361122608185
"2001-02","50007",238,127501,27.0341415405274,0.035214077681303
"2001-03","50007",317,127501,26.401909828186,0.707541346549988
"2001-04","50007",136,127501,25.9477052688598,0.837779998779297
"2001-05","50007",81,127501,21.679904460907,1.62658846378326
"2001-06","50007",14,127501,20.5778927803039,1.08165800571442
"2001-07","50007",7,127501,22.6386966705323,0.981615722179413
"2001-08","50007",2,127501,24.3912315368652,0.819751262664795
"2001-09","50007",0,127501,24.6698246002197,0.891496300697327
"2001-10","50007",1,127501,25.9408645629883,0.506900548934937
"2001-11","50007",4,127501,26.3985204696655,1.61038947105408
"2001-12","50007",15,127501,26.0026330947877,1.90714716911316
"2002-01","50007",58,129891,26.4210929870606,1.9766184091568
